sample_id,match_source,source_split_manifest,source_file_manifest,source_split_candidate,source_file_candidate,day_final,video_final,group_id,img_name,center_frame_for_training,center_frame_from_img,center_frame_final,center_ts_final,center_playback_sec,center_real_sec,frames,pig_id,x1,y1,x2,y2,behavior,hidden,trigger_type_manifest,roi_name_manifest,near_roi_manifest,trigger_type,roi_name,frame_mismatch
burst_color_dc3b7d5b_20067_ID_6,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000136/color.mp4,burst_color_dc3b7d5b_20067,burst_color_dc3b7d5b_20067_f602_k3.jpg,602,602,602.0,20.067,20.066666666666666,100.33333333333333,593|596|599|602|605|608,ID_6,499.02,135.44,752.34,247.55,sitting,No,offset,,0.0,offset,,False
burst_color_dd1a6026_367_ID_1,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_1,1064.82,239.5,1206.39,306.05,explore,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_2,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_2,987.67,476.16,1127.19,567.23,sitting,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_3,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_3,1040.35,307.05,1150.97,446.91,sitting,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_4,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_4,196.41,88.2,486.56,412.6,explore,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_5,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_5,471.74,86.06,704.78,281.61,explore,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_6,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_6,701.09,344.52,876.82,615.8,stand,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_7,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_7,488.02,328.0,630.94,603.3,eat,No,onset,,0.0,onset,,False
burst_color_dd1a6026_367_ID_8,manifest,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/manifest_frame_attribute_(3).csv,pig-selected_frame_attribute_(3),/content/drive/MyDrive/pig-selected_frame_attribute_(3)/bursts_candidates.csv,pigs031219,/content/drive/MyDrive/pig_data_unzipped/pigs031219/PIGS031219/000121/color.mp4,burst_color_dd1a6026_367,burst_color_dd1a6026_367_f11_k3.jpg,11,11,11.0,0.367,0.36666666666666664,1.8333333333333333,2|5|8|11|14|17,ID_8,384.93,360.31,562.16,611.84,eat,No,onset,,0.0,onset,,False
burst_color_dd5ea62e_167_ID_1,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_1,606.84,249.6,834.07,465.98,lying,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_2,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_2,792.85,378.89,961.84,504.86,lying,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_3,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_3,824.61,190.58,985.43,330.48,lying,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_4,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_4,493.03,356.16,665.67,590.99,eat,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_5,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_5,827.5,457.76,982.25,589.55,lying,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_6,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_6,848.34,313.62,1019.67,407.75,sitting,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_7,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_7,353.16,332.7,508.48,620.25,eat,No,offset,,0.0,offset,,True
burst_color_dd5ea62e_167_ID_8,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs271119,/content/drive/MyDrive/pig_data_unzipped/pigs271119/PIGS271119/000072/color.mp4,burst_color_dd5ea62e_167,burst_color_dd5ea62e_167_f9_k3.jpg,9,9,5.0,0.167,0.3,1.5,0|3|6|9|12|15,ID_8,934.3,482.14,1058.5,574.31,lying,No,offset,,0.0,offset,,True
burst_color_de879103_233_ID_1,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs111219,/content/drive/MyDrive/pig_data_unzipped/pigs111219/PIGS111219/000082/color.mp4,burst_color_de879103_233,burst_color_de879103_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_1,445.55,343.24,727.91,480.41,move,No,speed_peak,,0.0,speed_peak,,True
burst_color_de879103_233_ID_2,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs111219,/content/drive/MyDrive/pig_data_unzipped/pigs111219/PIGS111219/000082/color.mp4,burst_color_de879103_233,burst_color_de879103_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_2,1062.9,387.78,1186.5,545.18,drink,No,speed_peak,,0.0,speed_peak,,True
burst_color_de879103_233_ID_4,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs111219,/content/drive/MyDrive/pig_data_unzipped/pigs111219/PIGS111219/000082/color.mp4,burst_color_de879103_233,burst_color_de879103_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_4,691.75,169.34,899.71,422.06,social-nose,No,speed_peak,,0.0,speed_peak,,True
burst_color_de879103_233_ID_5,manifest,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/manifest_frame_attribute_(5).csv,pig-selected_frame_attribute_(5),/content/drive/MyDrive/pig-selected_frame_attribute_(5)/bursts_candidates.csv,pigs111219,/content/drive/MyDrive/pig_data_unzipped/pigs111219/PIGS111219/000082/color.mp4,burst_color_de879103_233,burst_color_de879103_233_f9_k3.jpg,9,9,7.0,0.233,0.3,1.5,0|3|6|9|12|15,ID_5,194.45,7.12,305.87,484.51,move,No,speed_peak,,0.0,speed_peak,,True
burst_color_df8a6e60_333_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_1,488.26,102.63,722.95,272.58,sitting,No,,,,onset,,False
burst_color_df8a6e60_333_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_2,696.58,298.57,877.14,418.98,lying,No,,,,onset,,False
burst_color_df8a6e60_333_ID_3,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_3,205.8,53.61,503.87,226.81,sitting,No,,,,onset,,False
burst_color_df8a6e60_333_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_4,698.9,233.07,887.67,327.45,lying,No,,,,onset,,False
burst_color_df8a6e60_333_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_5,692.87,164.07,886.15,287.04,lying,No,,,,onset,,False
burst_color_df8a6e60_333_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_6,692.08,369.47,866.12,505.07,lying,No,,,,onset,,False
burst_color_df8a6e60_333_ID_7,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_7,625.49,466.35,803.27,612.55,lying,No,,,,onset,,False
burst_color_df8a6e60_333_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000045/color.mp4,burst_color_df8a6e60_333,burst_color_df8a6e60_333_f10_k3.jpg,10,10,10.0,0.333,0.3333333333333333,1.6666666666666667,1|4|7|10|13|16,ID_8,638.84,418.56,818.0,560.69,lying,No,,,,onset,,False
burst_color_dfa2bb93_400_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_1,631.8000000000011,476.7001953125,889.8000030517578,561.6002014160149,move,No,,,,offset,,False
burst_color_dfa2bb93_400_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_2,1093.37,231.61,1235.64,356.24,stand,No,,,,offset,,False
burst_color_dfa2bb93_400_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_4,774.81,164.33,938.47,283.34,fight,No,,,,offset,,False
burst_color_dfa2bb93_400_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_5,782.16,245.32,964.84,439.84,fight,No,,,,offset,,False
burst_color_dfa2bb93_400_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_6,881.8,262.12,1016.09,405.49,fight,No,,,,offset,,False
burst_color_dfa2bb93_400_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs081119,/content/drive/MyDrive/pig_data_unzipped/pigs081119/PIGS081119/000355/color.mp4,burst_color_dfa2bb93_400,burst_color_dfa2bb93_400_f12_k3.jpg,12,12,12.0,0.4,0.4,2.0,3|6|9|12|15|18,ID_8,1128.52,404.45,1229.17,563.44,stand,No,,,,offset,,False
burst_color_e02e0625_433_ID_1,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_1,408.49,204.23,633.34,465.19,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_2,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_2,556.93,283.28,740.96,502.33,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_3,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_3,216.2,107.0,484.08,403.74,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_4,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_4,501.62,213.82,699.88,476.64,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_5,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_5,498.94,111.83,734.08,238.77,sitting,No,,,,onset,,False
burst_color_e02e0625_433_ID_6,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_6,281.71,124.26,550.35,301.17,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_7,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_7,208.11,32.56,533.15,210.49,lying,No,,,,onset,,False
burst_color_e02e0625_433_ID_8,candidate,,,pig-selected_frame_attribute_(2),/content/drive/MyDrive/pig-selected_frame_attribute_(2)/bursts_candidates.csv,pigs151119,/content/drive/MyDrive/pig_data_unzipped/pigs151119/PIGS151119/000017/color.mp4,burst_color_e02e0625_433,burst_color_e02e0625_433_f13_k3.jpg,13,13,13.0,0.433,0.43333333333333335,2.1666666666666665,4|7|10|13|16|19,ID_8,194.09,74.72,351.78,449.17,lying,No,,,,onset,,False
burst_color_e06ed52c_20267_ID_1,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_1,315.77,172.71,526.43,504.89,explore,No,onset,,0.0,onset,,False
burst_color_e06ed52c_20267_ID_2,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_2,416.96,103.21,681.84,293.89,explore,No,onset,,0.0,onset,,False
burst_color_e06ed52c_20267_ID_3,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_3,860.73,413.66,1016.87,587.4,sitting,No,onset,,0.0,onset,,False
burst_color_e06ed52c_20267_ID_4,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_4,190.45,74.47,369.81,431.33,sitting,No,onset,,0.0,onset,,False
burst_color_e06ed52c_20267_ID_5,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_5,771.58,166.47,947.08,312.93,sitting,No,onset,,0.0,onset,,False
burst_color_e06ed52c_20267_ID_6,manifest,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/manifest_frame_attribute_(4).csv,pig-selected_frame_attribute_(4),/content/drive/MyDrive/pig-selected_frame_attribute_(4)/bursts_candidates.csv,pigs281119,/content/drive/MyDrive/pig_data_unzipped/pigs281119/PIGS281119/000109/color.mp4,burst_color_e06ed52c_20267,burst_color_e06ed52c_20267_f608_k3.jpg,608,608,608.0,20.267,20.266666666666666,101.33333333333333,599|602|605|608|611|614,ID_6,507.74,372.71,675.85,593.26,eat,No,onset,,0.0,onset,,False
