stable_native_unit_key,actor_key,posture_label,posture_decision,posture_label_display,posture_label_source,source_type,source_video_key,video_key,recording_date,native_start_frame,native_end_frame,split_role,outer_fold_id,model_split_role,split_eligibility_status_tokens,behavior_label,sampling_stratum,reviewed_snapshot,reviewed_snapshot_sha,split_hash,review_session,review_status,reviewer,decision_timestamp,technical_exclusion_reason,media_binding_status,media_binding_path,snapshot_binding_status,split_binding_status,usable_for_posture_supervision,posture_valid_mask,behavior_model_eligible_for_matched_ablation
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002692|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002692,sitting,sitting,sitting,human_review,legacy_recovered,pigs031219/000085,pigs031219/000085,031219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:23+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000085\burst_color_83d831f1_267\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000340|track_id=tracklet_00000863|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000340|track_id=tracklet_00000863,sitting,sitting,sitting,human_review,legacy_recovered,pigs081119/000340,pigs081119/000340,081119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:24+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs081119\000340\burst_color_2eb71f24_33\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000051|track_id=tracklet_00000308|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000051|track_id=tracklet_00000308,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000051,pigs151119/000051,151119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:25+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000051\burst_color_136e29db_233\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001015|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001015,sitting,sitting,sitting,human_review,legacy_recovered,pigs081119/000302,pigs081119/000302,081119,10,25,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:26+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs081119\000302\burst_color_34859b67_633\ID_8\f000010.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000424|track_id=tracklet_00002828|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000424|track_id=tracklet_00002828,sitting,sitting,sitting,human_review,legacy_recovered,pigs091119/000424,pigs091119/000424,091119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:27+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs091119\000424\burst_color_8bf2c671_33\ID_1\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000086|track_id=tracklet_00002340|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000086|track_id=tracklet_00002340,lying,lying,lying,human_review,legacy_recovered,pigs031219/000086,pigs031219/000086,031219,1,16,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:29+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000086\burst_color_6dc04165_333\ID_3\f000001.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000380|track_id=tracklet_00000585|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000380|track_id=tracklet_00000585,sitting,sitting,sitting,human_review,legacy_recovered,pigs081119/000380,pigs081119/000380,081119,7,22,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:30+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs081119\000380\burst_color_23674c18_533\ID_3\f000007.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000124|track_id=tracklet_00002063|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000124|track_id=tracklet_00002063,sitting,sitting,sitting,human_review,legacy_recovered,pigs031219/000124,pigs031219/000124,031219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:31+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000124\burst_color_64df9637_267\ID_4\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000041|track_id=tracklet_00000106|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000041|track_id=tracklet_00000106,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000041,pigs151119/000041,151119,11,26,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:32+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000041\burst_color_05c17d3a_667\ID_5\f000011.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001674|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001674,sitting,sitting,sitting,human_review,legacy_recovered,pigs031219/000125,pigs031219/000125,031219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:33+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000125\burst_color_4ff89bce_300\ID_6\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000000|track_id=tracklet_00003035|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000000|track_id=tracklet_00003035,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000000,pigs151119/000000,151119,5,20,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:34+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000000\burst_color_92d3c953_467\ID_4\f000005.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000444|track_id=tracklet_00003010|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000444|track_id=tracklet_00003010,sitting,sitting,sitting,human_review,legacy_recovered,pigs091119/000444,pigs091119/000444,091119,3,18,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:35+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs091119\000444\burst_color_9249789e_400\ID_2\f000003.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000381|track_id=tracklet_00002725|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000381|track_id=tracklet_00002725,sitting,sitting,sitting,human_review,legacy_recovered,pigs081119/000381,pigs081119/000381,081119,16,31,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:37+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs081119\000381\burst_color_8745a49e_833\ID_6\f000016.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000072|track_id=tracklet_00003480|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000072|track_id=tracklet_00003480,sitting,sitting,sitting,human_review,legacy_recovered,pigs031219/000072,pigs031219/000072,031219,8,23,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:38+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000072\burst_color_b49b0e7e_567\ID_8\f000008.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000095|track_id=tracklet_00004505|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000095|track_id=tracklet_00004505,lying,lying,lying,human_review,legacy_recovered,pigs031219/000095,pigs031219/000095,031219,2,17,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:39+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000095\burst_color_fc65459f_367\ID_3\f000002.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000007|track_id=tracklet_00002018|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000007|track_id=tracklet_00002018,sitting,sitting,sitting,human_review,legacy_recovered,pigs151119/000007,pigs151119/000007,151119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:40+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs151119\000007\burst_color_6292e84f_233\ID_5\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003312|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003312,sitting,sitting,sitting,human_review,legacy_recovered,pigs271119/000025,pigs271119/000025,271119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:42+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000025\burst_color_a9f59b7f_267\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000233|track_id=tracklet_00001004|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000233|track_id=tracklet_00001004,sitting,sitting,sitting,human_review,legacy_recovered,pigs041219/000233,pigs041219/000233,041219,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:44+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000233\burst_color_33d82fa1_200\ID_5\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000794|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000794,sitting,sitting,sitting,human_review,legacy_recovered,pigs271119/000008,pigs271119/000008,271119,0,15,train,FOLD_4,train,,sitting,sitting_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:45+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000008\burst_color_2bead851_133\ID_3\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000007|track_id=tracklet_00003982|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000007|track_id=tracklet_00003982,upright,upright,upright,human_review,legacy_recovered,pigs271119/000007,pigs271119/000007,271119,600,615,train,FOLD_4,train,,eat,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:51+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000007\burst_color_d61bb566_20300\ID_2\f000600.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000303|track_id=tracklet_00000775|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000303|track_id=tracklet_00000775,upright,upright,upright,human_review,legacy_recovered,pigs051219/000303,pigs051219/000303,051219,13,28,train,FOLD_4,train,,eat,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:52+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs051219\000303\burst_color_298caeaa_733\ID_2\f000013.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000090|track_id=tracklet_00002265|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000090|track_id=tracklet_00002265,upright,upright,upright,human_review,legacy_recovered,pigs031219/000090,pigs031219/000090,031219,4,19,train,FOLD_4,train,,explore,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:53+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000090\burst_color_6cc2cef8_433\ID_1\f000004.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000299|track_id=tracklet_00004394|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000299|track_id=tracklet_00004394,upright,upright,upright,human_review,legacy_recovered,pigs051219/000299,pigs051219/000299,051219,0,15,train,FOLD_4,train,,fight,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:54+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs051219\000299\burst_color_f5166905_267\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000016|track_id=tracklet_00003632|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000016|track_id=tracklet_00003632,upright,upright,upright,human_review,legacy_recovered,pigs271119/000016,pigs271119/000016,271119,261,276,train,FOLD_4,train,,stand,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:55+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000016\burst_color_bb4570a4_9000\ID_3\f000261.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000330|track_id=tracklet_00002096|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000330|track_id=tracklet_00002096,upright,upright,upright,human_review,legacy_recovered,pigs051219/000330,pigs051219/000330,051219,0,15,train,FOLD_4,train,,drink,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:57+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs051219\000330\burst_color_6696d21c_267\ID_2\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002689|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002689,upright,upright,upright,human_review,legacy_recovered,pigs031219/000085,pigs031219/000085,031219,0,15,train,FOLD_4,train,,explore,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:58+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000085\burst_color_83d831f1_267\ID_5\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000109|track_id=tracklet_00003392|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000109|track_id=tracklet_00003392,upright,upright,upright,human_review,legacy_recovered,pigs111219/000109,pigs111219/000109,111219,0,15,train,FOLD_4,train,,stand,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:58+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs111219\000109\burst_color_ad1f8b11_33\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002612|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002612,upright,upright,upright,human_review,legacy_recovered,pigs081119/000352,pigs081119/000352,081119,4,19,train,FOLD_4,train,,fight,upright_control,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:14:59+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs081119\000352\burst_color_8006d5ff_433\ID_3\f000004.jpg,PASS,PASS,True,True,True
