posture_review_item_id,native_temporal_unit_key,source_type,dataset_id,video_key,source_video_key,object_track_key,pig_id,track_id,recording_date,outer_fold_id,split_role,unit_start_frame,unit_end_frame,label_window_start,label_window_end,observed_frame_start,observed_frame_end
posture_review_0000373,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000156|track_id=tracklet_00000437|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000156,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000156|track_id=tracklet_00000437,ID_8,tracklet_00000437,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000374,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000336|track_id=tracklet_00004332|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000336,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000336|track_id=tracklet_00004332,ID_2,tracklet_00004332,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000375,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000341|track_id=tracklet_00003581|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000341,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000341|track_id=tracklet_00003581,ID_2,tracklet_00003581,081119,FOLD_4,train,11,26,11,26,11,26
posture_review_0000376,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000073|track_id=tracklet_00000988|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000073,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000073|track_id=tracklet_00000988,ID_5,tracklet_00000988,031219,FOLD_4,train,12,27,12,27,12,27
posture_review_0000377,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000455|track_id=tracklet_00001372|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000455,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000455|track_id=tracklet_00001372,ID_5,tracklet_00001372,091119,FOLD_4,train,6,21,6,21,6,21
posture_review_0000378,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000420|track_id=tracklet_00002668|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000420,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000420|track_id=tracklet_00002668,ID_8,tracklet_00002668,091119,FOLD_4,train,3,18,3,18,3,18
posture_review_0000379,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000075|track_id=tracklet_00001043|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs161119/000075,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000075|track_id=tracklet_00001043,ID_4,tracklet_00001043,161119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000380,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000192|track_id=tracklet_00002593|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000192,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000192|track_id=tracklet_00002593,ID_8,tracklet_00002593,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000381,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000283|track_id=tracklet_00000393|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000283,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000283|track_id=tracklet_00000393,ID_3,tracklet_00000393,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000382,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002692|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000085,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002692,ID_8,tracklet_00002692,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000383,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000340|track_id=tracklet_00000863|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000340,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000340|track_id=tracklet_00000863,ID_8,tracklet_00000863,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000384,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000051|track_id=tracklet_00000308|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000051,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000051|track_id=tracklet_00000308,ID_8,tracklet_00000308,151119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000385,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001015|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000302,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000302|track_id=tracklet_00001015,ID_8,tracklet_00001015,081119,FOLD_4,train,10,25,10,25,10,25
posture_review_0000386,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000424|track_id=tracklet_00002828|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000424,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000424|track_id=tracklet_00002828,ID_1,tracklet_00002828,091119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000387,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000086|track_id=tracklet_00002340|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000086,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000086|track_id=tracklet_00002340,ID_3,tracklet_00002340,031219,FOLD_4,train,1,16,1,16,1,16
posture_review_0000388,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000380|track_id=tracklet_00000585|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000380,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000380|track_id=tracklet_00000585,ID_3,tracklet_00000585,081119,FOLD_4,train,7,22,7,22,7,22
posture_review_0000389,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000124|track_id=tracklet_00002063|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000124,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000124|track_id=tracklet_00002063,ID_4,tracklet_00002063,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000390,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000041|track_id=tracklet_00000106|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000041,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000041|track_id=tracklet_00000106,ID_5,tracklet_00000106,151119,FOLD_4,train,11,26,11,26,11,26
posture_review_0000391,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001674|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000125,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001674,ID_6,tracklet_00001674,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000392,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000000|track_id=tracklet_00003035|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000000,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000000|track_id=tracklet_00003035,ID_4,tracklet_00003035,151119,FOLD_4,train,5,20,5,20,5,20
posture_review_0000393,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000444|track_id=tracklet_00003010|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000444,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000444|track_id=tracklet_00003010,ID_2,tracklet_00003010,091119,FOLD_4,train,3,18,3,18,3,18
posture_review_0000394,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000381|track_id=tracklet_00002725|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000381,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000381|track_id=tracklet_00002725,ID_6,tracklet_00002725,081119,FOLD_4,train,16,31,16,31,16,31
posture_review_0000395,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000072|track_id=tracklet_00003480|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000072,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000072|track_id=tracklet_00003480,ID_8,tracklet_00003480,031219,FOLD_4,train,8,23,8,23,8,23
posture_review_0000396,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000095|track_id=tracklet_00004505|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000095,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000095|track_id=tracklet_00004505,ID_3,tracklet_00004505,031219,FOLD_4,train,2,17,2,17,2,17
posture_review_0000397,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000007|track_id=tracklet_00002018|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000007,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000007|track_id=tracklet_00002018,ID_5,tracklet_00002018,151119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000398,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003312|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000025,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000025|track_id=tracklet_00003312,ID_7,tracklet_00003312,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000399,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000233|track_id=tracklet_00001004|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000233,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000233|track_id=tracklet_00001004,ID_5,tracklet_00001004,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000400,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000794|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000008,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000794,ID_3,tracklet_00000794,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000401,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000007|track_id=tracklet_00003982|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000007,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000007|track_id=tracklet_00003982,ID_2,tracklet_00003982,271119,FOLD_4,train,600,615,600,615,600,615
posture_review_0000402,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000303|track_id=tracklet_00000775|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000303,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000303|track_id=tracklet_00000775,ID_2,tracklet_00000775,051219,FOLD_4,train,13,28,13,28,13,28
posture_review_0000403,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000090|track_id=tracklet_00002265|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000090,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000090|track_id=tracklet_00002265,ID_1,tracklet_00002265,031219,FOLD_4,train,4,19,4,19,4,19
posture_review_0000404,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000299|track_id=tracklet_00004394|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000299,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000299|track_id=tracklet_00004394,ID_7,tracklet_00004394,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000405,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000016|track_id=tracklet_00003632|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000016,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000016|track_id=tracklet_00003632,ID_3,tracklet_00003632,271119,FOLD_4,train,261,276,261,276,261,276
posture_review_0000406,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000330|track_id=tracklet_00002096|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000330,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000330|track_id=tracklet_00002096,ID_2,tracklet_00002096,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000407,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002689|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000085,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002689,ID_5,tracklet_00002689,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000408,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000109|track_id=tracklet_00003392|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs111219/000109,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000109|track_id=tracklet_00003392,ID_7,tracklet_00003392,111219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000409,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002612|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000352,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002612,ID_3,tracklet_00002612,081119,FOLD_4,train,4,19,4,19,4,19
posture_review_0000410,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000076|track_id=tracklet_00004542|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs111219/000076,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000076|track_id=tracklet_00004542,ID_6,tracklet_00004542,111219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000411,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000013|track_id=tracklet_00001381|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000013,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000013|track_id=tracklet_00001381,ID_6,tracklet_00001381,271119,FOLD_4,train,413,428,413,428,413,428
posture_review_0000412,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000101|track_id=tracklet_00002768|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs111219/000101,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000101|track_id=tracklet_00002768,ID_4,tracklet_00002768,111219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000413,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000284|track_id=tracklet_00004349|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000284,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000284|track_id=tracklet_00004349,ID_3,tracklet_00004349,041219,FOLD_4,train,15,30,15,30,15,30
posture_review_0000414,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000300|track_id=tracklet_00002337|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000300,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000300|track_id=tracklet_00002337,ID_8,tracklet_00002337,051219,FOLD_4,train,7,22,7,22,7,22
posture_review_0000415,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000130|track_id=tracklet_00002456|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000130,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000130|track_id=tracklet_00002456,ID_2,tracklet_00002456,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000416,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000429|track_id=tracklet_00001354|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000429,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000429|track_id=tracklet_00001354,ID_3,tracklet_00001354,091119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000417,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000008|track_id=tracklet_00002518|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs101219b/000008,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000008|track_id=tracklet_00002518,ID_7,tracklet_00002518,101219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000418,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000040|track_id=tracklet_00003956|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000040,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000040|track_id=tracklet_00003956,ID_5,tracklet_00003956,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000419,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000335|track_id=tracklet_00003891|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000335,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000335|track_id=tracklet_00003891,ID_5,tracklet_00003891,081119,FOLD_4,train,6,21,6,21,6,21
posture_review_0000420,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002227|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs051219/000326,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000326|track_id=tracklet_00002227,ID_2,tracklet_00002227,051219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000421,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000099|track_id=tracklet_00003019|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000099,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000099|track_id=tracklet_00003019,ID_4,tracklet_00003019,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000422,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000333|track_id=tracklet_00002763|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000333,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000333|track_id=tracklet_00002763,ID_6,tracklet_00002763,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000423,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000378|track_id=tracklet_00001171|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000378,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000378|track_id=tracklet_00001171,ID_7,tracklet_00001171,081119,FOLD_4,train,9,24,9,24,9,24
posture_review_0000424,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002614|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000352,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000352|track_id=tracklet_00002614,ID_5,tracklet_00002614,081119,FOLD_4,train,4,19,4,19,4,19
posture_review_0000425,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000425|track_id=tracklet_00002992|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000425,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000425|track_id=tracklet_00002992,ID_2,tracklet_00002992,091119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000426,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000230|track_id=tracklet_00003253|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000230,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000230|track_id=tracklet_00003253,ID_4,tracklet_00003253,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000427,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002691|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000085,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000085|track_id=tracklet_00002691,ID_7,tracklet_00002691,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000428,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000303|track_id=tracklet_00000225|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000303,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000303|track_id=tracklet_00000225,ID_1,tracklet_00000225,081119,FOLD_4,train,8,23,8,23,8,23
posture_review_0000429,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000428|track_id=tracklet_00001099|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000428,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000428|track_id=tracklet_00001099,ID_3,tracklet_00001099,091119,FOLD_4,train,1,16,1,16,1,16
posture_review_0000430,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000070|track_id=tracklet_00001636|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs161119/000070,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000070|track_id=tracklet_00001636,ID_7,tracklet_00001636,161119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000431,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000365|track_id=tracklet_00000539|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000365,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000365|track_id=tracklet_00000539,ID_7,tracklet_00000539,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000432,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000792|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000008,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000008|track_id=tracklet_00000792,ID_1,tracklet_00000792,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000433,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000308|track_id=tracklet_00000948|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000308,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000308|track_id=tracklet_00000948,ID_5,tracklet_00000948,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000434,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000031|track_id=tracklet_00003750|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs101219b/000031,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000031|track_id=tracklet_00003750,ID_2,tracklet_00003750,101219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000435,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000179|track_id=tracklet_00000009|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000179,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000179|track_id=tracklet_00000009,ID_2,tracklet_00000009,041219,FOLD_4,train,10,25,10,25,10,25
posture_review_0000436,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000372|track_id=tracklet_00000921|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000372,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000372|track_id=tracklet_00000921,ID_2,tracklet_00000921,081119,FOLD_4,train,4,19,4,19,4,19
posture_review_0000437,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000121|track_id=tracklet_00004064|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000121,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000121|track_id=tracklet_00004064,ID_6,tracklet_00004064,031219,FOLD_4,train,2,17,2,17,2,17
posture_review_0000438,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000119|track_id=tracklet_00001105|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000119,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000119|track_id=tracklet_00001105,ID_1,tracklet_00001105,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000439,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000360|track_id=tracklet_00003604|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000360,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000360|track_id=tracklet_00003604,ID_2,tracklet_00003604,081119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000440,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219a%2F000272|track_id=tracklet_00001747|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs101219a/000272,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219a%2F000272|track_id=tracklet_00001747,ID_6,tracklet_00001747,101219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000441,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000435|track_id=tracklet_00002505|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000435,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000435|track_id=tracklet_00002505,ID_5,tracklet_00002505,091119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000442,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000039|track_id=tracklet_00002565|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000039,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000039|track_id=tracklet_00002565,ID_2,tracklet_00002565,151119,FOLD_4,train,5,20,5,20,5,20
posture_review_0000443,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000092|track_id=tracklet_00001284|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs111219/000092,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs111219%2F000092|track_id=tracklet_00001284,ID_7,tracklet_00001284,111219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000444,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000013|track_id=tracklet_00001737|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000013,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000013|track_id=tracklet_00001737,ID_1,tracklet_00001737,151119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000445,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000101|track_id=tracklet_00001281|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000101,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000101|track_id=tracklet_00001281,ID_8,tracklet_00001281,031219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000446,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000305|track_id=tracklet_00003386|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs081119/000305,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000305|track_id=tracklet_00003386,ID_8,tracklet_00003386,081119,FOLD_4,exclude|train,2,17,2,17,2,17
