path,line,column,matched_reference,classification,source_text
src/pig_behavior/tracking/constants.py,134,6,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h1_r3_shadow_would_activate"","
src/pig_behavior/tracking/constants.py,135,6,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h1_r3_shadow_invalid_numeric"","
src/pig_behavior/tracking/constants.py,136,6,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h1_r3_shadow_missing_core_overlap"","
src/pig_behavior/tracking/constants.py,137,6,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h1_r3_shadow_missing_core_freshness"","
src/pig_behavior/tracking/constants.py,140,6,h2_shadow_stage_calls,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_stage_calls"","
src/pig_behavior/tracking/constants.py,141,6,h2_shadow_visible_confirmed_tracks,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_visible_confirmed_tracks"","
src/pig_behavior/tracking/constants.py,142,6,h2_shadow_dropout_entries,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_dropout_entries"","
src/pig_behavior/tracking/constants.py,143,6,h2_shadow_baseline_state_loss_points,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_baseline_state_loss_points"","
src/pig_behavior/tracking/constants.py,144,6,h2_shadow_preservation_candidates,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_preservation_candidates"","
src/pig_behavior/tracking/constants.py,145,6,h2_shadow_preservable_states,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_preservable_states"","
src/pig_behavior/tracking/constants.py,146,6,h2_shadow_unpreservable_missing_core,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_unpreservable_missing_core"","
src/pig_behavior/tracking/constants.py,147,6,h2_shadow_unpreservable_low_initial_quality,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_unpreservable_low_initial_quality"","
src/pig_behavior/tracking/constants.py,148,6,h2_shadow_states_expired,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_states_expired"","
src/pig_behavior/tracking/constants.py,149,6,h2_shadow_states_invalidated,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_states_invalidated"","
src/pig_behavior/tracking/constants.py,150,6,h2_shadow_states_surviving_to_reentry,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_states_surviving_to_reentry"","
src/pig_behavior/tracking/constants.py,151,6,h2_shadow_reentry_opportunities,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_reentry_opportunities"","
src/pig_behavior/tracking/constants.py,152,6,h2_shadow_extra_usable_state_at_reentry,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_extra_usable_state_at_reentry"","
src/pig_behavior/tracking/constants.py,153,6,h2_shadow_control_preservation_events,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_control_preservation_events"","
src/pig_behavior/tracking/constants.py,154,6,h2_shadow_control_overpreservation,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_control_overpreservation"","
src/pig_behavior/tracking/constants.py,155,6,h2_shadow_invalid_numeric,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_invalid_numeric"","
src/pig_behavior/tracking/constants.py,156,6,h2_shadow_terminal_revival_blocked,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"""h2_shadow_terminal_revival_blocked"","
src/pig_behavior/tracking/detections.py,297,35,realtime,SHARED_PRODUCTION_CODE,or just filter by det_conf in realtime.
src/pig_behavior/tracking/detections.py,299,22,realtime,SHARED_PRODUCTION_CODE,"if cfg.mode in {""realtime"", ""bytetrack_raw""}:"
src/pig_behavior/tracking/h1_r3_shadow.py,18,21,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"H1_R3_SCORE_NAME = ""owner_preference_lower_bound"""
src/pig_behavior/tracking/h1_r3_shadow.py,81,5,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,owner_preference_lower_bound: float | None
src/pig_behavior/tracking/h1_r3_shadow.py,304,12,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def decide_h1_r3_shadow(
src/pig_behavior/tracking/h1_r3_shadow.py,465,36,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"H1_R3_SCORE_NAME: decision.owner_preference_lower_bound,"
src/pig_behavior/tracking/h1_r3_shadow.py,481,12,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def record_h1_r3_shadow_counter(
src/pig_behavior/tracking/h1_r3_shadow.py,502,13,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""decide_h1_r3_shadow"","
src/pig_behavior/tracking/h1_r3_shadow.py,503,13,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""record_h1_r3_shadow_counter"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,25,6,h2_shadow_stage_calls,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_stage_calls"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,26,6,h2_shadow_visible_confirmed_tracks,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_visible_confirmed_tracks"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,27,6,h2_shadow_dropout_entries,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_dropout_entries"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,28,6,h2_shadow_baseline_state_loss_points,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_baseline_state_loss_points"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,29,6,h2_shadow_preservation_candidates,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_preservation_candidates"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,30,6,h2_shadow_preservable_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_preservable_states"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,31,6,h2_shadow_unpreservable_missing_core,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_unpreservable_missing_core"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,32,6,h2_shadow_unpreservable_low_initial_quality,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_unpreservable_low_initial_quality"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,33,6,h2_shadow_states_expired,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_states_expired"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,34,6,h2_shadow_states_invalidated,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_states_invalidated"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,35,6,h2_shadow_states_surviving_to_reentry,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_states_surviving_to_reentry"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,36,6,h2_shadow_reentry_opportunities,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_reentry_opportunities"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,37,6,h2_shadow_extra_usable_state_at_reentry,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_extra_usable_state_at_reentry"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,38,6,h2_shadow_control_preservation_events,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_control_preservation_events"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,39,6,h2_shadow_control_overpreservation,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_control_overpreservation"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,40,6,h2_shadow_invalid_numeric,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_invalid_numeric"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,41,6,h2_shadow_terminal_revival_blocked,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""h2_shadow_terminal_revival_blocked"","
src/pig_behavior/tracking/h2_cdsp_shadow.py,296,13,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def observe_h2_cdsp_shadow(
src/pig_behavior/tracking/h2_cdsp_shadow.py,307,39,h2_shadow_enabled,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,if runtime is None or not runtime.h2_shadow_enabled:
src/pig_behavior/tracking/h2_cdsp_shadow.py,309,24,h2_shadow_stage_calls,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_stage_calls"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,311,35,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,for track_id in tuple(runtime.h2_shadow_track_states):
src/pig_behavior/tracking/h2_cdsp_shadow.py,314,25,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,prior = runtime.h2_shadow_track_states[track_id]
src/pig_behavior/tracking/h2_cdsp_shadow.py,315,17,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,runtime.h2_shadow_track_states[track_id] = H2TrackShadowState(
src/pig_behavior/tracking/h2_cdsp_shadow.py,328,25,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,prior = runtime.h2_shadow_track_states.get(track_id)
src/pig_behavior/tracking/h2_cdsp_shadow.py,330,32,h2_shadow_terminal_revival_blocked,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_terminal_revival_blocked"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,346,32,h2_shadow_reentry_opportunities,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_reentry_opportunities"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,348,32,h2_shadow_states_surviving_to_reentry,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_states_surviving_to_reentry"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,350,32,h2_shadow_extra_usable_state_at_reentry,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_extra_usable_state_at_reentry"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,354,36,h2_shadow_invalid_numeric,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_invalid_numeric"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,365,32,h2_shadow_visible_confirmed_tracks,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_visible_confirmed_tracks"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,378,36,h2_shadow_unpreservable_missing_core,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_unpreservable_missing_core"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,420,40,h2_shadow_preservation_candidates,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_preservation_candidates"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,422,44,h2_shadow_dropout_entries,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_dropout_entries"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,424,44,h2_shadow_preservable_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_preservable_states"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,426,44,h2_shadow_states_expired,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_states_expired"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,428,44,h2_shadow_states_invalidated,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_states_invalidated"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,452,32,h2_shadow_baseline_state_loss_points,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"_counter(runtime, ""h2_shadow_baseline_state_loss_points"")"
src/pig_behavior/tracking/h2_cdsp_shadow.py,460,17,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,runtime.h2_shadow_track_states[track_id] = H2TrackShadowState(
src/pig_behavior/tracking/h2_cdsp_shadow.py,470,17,h2_shadow_transition_rows,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,runtime.h2_shadow_transition_rows.append(
src/pig_behavior/tracking/h2_cdsp_shadow.py,535,14,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""observe_h2_cdsp_shadow"","
src/pig_behavior/tracking/owner_preference.py,14,32,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"OWNER_PREFERENCE_SCORE_NAME = ""owner_preference_score"""
src/pig_behavior/tracking/owner_preference.py,59,5,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,owner_preference_score: float | None
src/pig_behavior/tracking/owner_preference.py,224,11,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def build_owner_preference_features(
src/pig_behavior/tracking/owner_preference.py,276,5,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def owner_preference_score(
src/pig_behavior/tracking/owner_preference.py,286,12,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,def decide_owner_preference(
src/pig_behavior/tracking/owner_preference.py,394,12,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""build_owner_preference_features"","
src/pig_behavior/tracking/owner_preference.py,396,13,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""decide_owner_preference"","
src/pig_behavior/tracking/owner_preference.py,400,6,owner_preference,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"""owner_preference_score"","
src/pig_behavior/tracking/profiles/__init__.py,24,37,realtime,SHARED_PRODUCTION_CODE,from pig_behavior.tracking.profiles.realtime import (
src/pig_behavior/tracking/profiles/__init__.py,27,37,realtime,SHARED_PRODUCTION_CODE,from pig_behavior.tracking.profiles.realtime import (
src/pig_behavior/tracking/profiles/__init__.py,30,37,realtime,SHARED_PRODUCTION_CODE,from pig_behavior.tracking.profiles.realtime import REALTIME_BASE_CONFIG
src/pig_behavior/tracking/profiles/realtime.py,1,30,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""""""Presentation profiles for realtime tracking modes."""""""
src/pig_behavior/tracking/profiles/realtime.py,42,6,h1_r2_owner_preference,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""h1_r2_owner_preference"": True,"
src/pig_behavior/tracking/profiles/realtime.py,42,12,owner_preference,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""h1_r2_owner_preference"": True,"
src/pig_behavior/tracking/profiles/realtime.py,93,6,realtime_fast_h1_r2,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_fast_h1_r2"": REALTIME_FAST_H1_R2_CONFIG,"
src/pig_behavior/tracking/profiles/realtime.py,94,6,realtime_balanced,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_balanced"": REALTIME_BALANCED_CONFIG,"
src/pig_behavior/tracking/profiles/realtime.py,95,6,realtime_quality_delayed,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_quality_delayed"": REALTIME_QUALITY_DELAYED_CONFIG,"
src/pig_behavior/tracking/profiles/realtime.py,99,6,realtime,ACTIVE_ALIAS,"""realtime"": {"
src/pig_behavior/tracking/profiles/realtime.py,100,18,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""mode"": ""realtime"","
src/pig_behavior/tracking/profiles/realtime.py,103,34,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""Current best causal realtime profile; quality-delayed remains explicit."""
src/pig_behavior/tracking/profiles/realtime.py,107,18,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""mode"": ""realtime"","
src/pig_behavior/tracking/profiles/realtime.py,109,39,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""description"": ""Lower-latency realtime profile with frame skipping and no delayed repair."","
src/pig_behavior/tracking/profiles/realtime.py,111,6,realtime_fast_h1_r2,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_fast_h1_r2"": {"
src/pig_behavior/tracking/profiles/realtime.py,112,18,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""mode"": ""realtime"","
src/pig_behavior/tracking/profiles/realtime.py,113,25,realtime_fast_h1_r2,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""eval_config"": ""realtime_fast_h1_r2"","
src/pig_behavior/tracking/profiles/realtime.py,119,6,realtime_balanced,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_balanced"": {"
src/pig_behavior/tracking/profiles/realtime.py,120,18,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""mode"": ""realtime"","
src/pig_behavior/tracking/profiles/realtime.py,121,25,realtime_balanced,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""eval_config"": ""realtime_balanced"","
src/pig_behavior/tracking/profiles/realtime.py,122,32,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""description"": ""Causal realtime profile with runtime guards and no delayed repair."","
src/pig_behavior/tracking/profiles/realtime.py,124,6,realtime_quality_delayed,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""realtime_quality_delayed"": {"
src/pig_behavior/tracking/profiles/realtime.py,125,18,realtime,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""mode"": ""realtime"","
src/pig_behavior/tracking/profiles/realtime.py,126,25,realtime_quality_delayed,RETIRED_PROFILE_EXCLUSIVE_CONFIG,"""eval_config"": ""realtime_quality_delayed"","
src/pig_behavior/tracking/refinement.py,1448,14,realtime,SHARED_OFFLINE_REPAIR_CODE,"""realtime motion pair stabilizer relabeled %d shapes"","
src/pig_behavior/tracking/refinement.py,1503,64,realtime,SHARED_OFFLINE_REPAIR_CODE,"if not cfg.realtime_motion_pair_stabilizer or cfg.mode != ""realtime"":"
src/pig_behavior/tracking/runner.py,33,28,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,from pig_behavior.tracking.h2_cdsp_shadow import observe_h2_cdsp_shadow
src/pig_behavior/tracking/runner.py,33,58,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,from pig_behavior.tracking.h2_cdsp_shadow import observe_h2_cdsp_shadow
src/pig_behavior/tracking/runner.py,128,5,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h1_r3_shadow_observer: bool = False,"
src/pig_behavior/tracking/runner.py,129,5,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h2_cdsp_shadow_observer: bool = False,"
src/pig_behavior/tracking/runner.py,224,9,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h1_r3_shadow_enabled=bool(h1_r3_shadow_observer),"
src/pig_behavior/tracking/runner.py,224,35,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h1_r3_shadow_enabled=bool(h1_r3_shadow_observer),"
src/pig_behavior/tracking/runner.py,225,9,h2_shadow_enabled,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h2_shadow_enabled=bool(h2_cdsp_shadow_observer),"
src/pig_behavior/tracking/runner.py,225,32,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h2_shadow_enabled=bool(h2_cdsp_shadow_observer),"
src/pig_behavior/tracking/runner.py,404,25,h2_cdsp_shadow,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,observe_h2_cdsp_shadow(
src/pig_behavior/tracking/runner.py,601,9,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_EXPORT,h1_r3_shadow_candidate_rows=list(
src/pig_behavior/tracking/runner.py,602,21,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_EXPORT,runtime.h1_r3_shadow_candidate_rows
src/pig_behavior/tracking/runner.py,604,9,h2_shadow_transition_rows,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h2_shadow_transition_rows=list(runtime.h2_shadow_transition_rows),"
src/pig_behavior/tracking/runner.py,604,48,h2_shadow_transition_rows,RETIRED_PROFILE_EXCLUSIVE_RUNTIME,"h2_shadow_transition_rows=list(runtime.h2_shadow_transition_rows),"
src/pig_behavior/tracking/schemas.py,80,5,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_EXPORT,h1_r3_shadow_enabled: bool = False
src/pig_behavior/tracking/schemas.py,81,5,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_EXPORT,"h1_r3_shadow_candidate_rows: list[dict[str, object]] = field("
src/pig_behavior/tracking/schemas.py,84,5,h2_shadow_enabled,RETIRED_PROFILE_EXCLUSIVE_EXPORT,h2_shadow_enabled: bool = False
src/pig_behavior/tracking/schemas.py,85,5,h2_shadow_track_states,RETIRED_PROFILE_EXCLUSIVE_EXPORT,"h2_shadow_track_states: dict[int, object] = field(default_factory=dict)"
src/pig_behavior/tracking/schemas.py,86,5,h2_shadow_transition_rows,RETIRED_PROFILE_EXCLUSIVE_EXPORT,"h2_shadow_transition_rows: list[dict[str, object]] = field("
src/pig_behavior/tracking/schemas.py,466,5,h1_r3_shadow,RETIRED_PROFILE_EXCLUSIVE_EXPORT,"h1_r3_shadow_candidate_rows: list[dict[str, object]] = field("
src/pig_behavior/tracking/schemas.py,469,5,h2_shadow_transition_rows,RETIRED_PROFILE_EXCLUSIVE_EXPORT,"h2_shadow_transition_rows: list[dict[str, object]] = field("
src/pig_behavior/tracking/telemetry.py,172,21,realtime,GENERIC_TELEMETRY,"if cfg.mode == ""realtime"" and cfg.realtime_motion_pair_stabilizer:"
src/pig_behavior/tracking/telemetry.py,241,25,h2_shadow_enabled,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"if getattr(source, ""h2_shadow_enabled"", False):"
src/pig_behavior/tracking/telemetry.py,245,32,h2_shadow_,RETIRED_PROFILE_EXCLUSIVE_TELEMETRY,"if key.startswith(""h2_shadow_"") and key not in raw"
tests/test_tracking_baseline_lock.py,111,26,realtime,RETIRED_PROFILE_EXCLUSIVE_TEST,"tracking_mode = ""realtime"" if mode.startswith(""realtime_"") else mode"
tests/test_tracking_h1_r2.py,15,11,h1_r2_hidden_owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"apply_h1_r2_hidden_owner_preference,"
tests/test_tracking_h1_r2.py,15,24,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"apply_h1_r2_hidden_owner_preference,"
tests/test_tracking_h1_r2.py,20,28,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,from pig_behavior.tracking.owner_preference import (
tests/test_tracking_h1_r2.py,25,11,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"build_owner_preference_features,"
tests/test_tracking_h1_r2.py,26,12,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"decide_owner_preference,"
tests/test_tracking_h1_r2.py,29,5,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"owner_preference_score,"
tests/test_tracking_h1_r2.py,33,37,realtime,RETIRED_PROFILE_EXCLUSIVE_TEST,from pig_behavior.tracking.profiles.realtime import (
tests/test_tracking_h1_r2.py,113,32,realtime,RETIRED_PROFILE_EXCLUSIVE_TEST,"cfg = TrackingConfig(mode=""realtime"", **REALTIME_FAST_H1_R2_CONFIG)"
tests/test_tracking_h1_r2.py,133,16,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert owner_preference_score(hidden, visible) == pytest.approx("
tests/test_tracking_h1_r2.py,170,15,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"forward = owner_preference_score(hidden, visible)"
tests/test_tracking_h1_r2.py,171,15,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"reverse = owner_preference_score(visible, hidden)"
tests/test_tracking_h1_r2.py,179,23,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,decision = decide_owner_preference(
tests/test_tracking_h1_r2.py,187,21,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,assert decision.owner_preference_score == 0.5
tests/test_tracking_h1_r2.py,208,18,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,weak_score = owner_preference_score(
tests/test_tracking_h1_r2.py,212,20,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,strong_score = owner_preference_score(
tests/test_tracking_h1_r2.py,225,12,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert owner_preference_score(stale, visible) <= owner_preference_score("
tests/test_tracking_h1_r2.py,225,54,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert owner_preference_score(stale, visible) <= owner_preference_score("
tests/test_tracking_h1_r2.py,242,23,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,decision = decide_owner_preference(
tests/test_tracking_h1_r2.py,258,23,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,decision = decide_owner_preference(
tests/test_tracking_h1_r2.py,266,21,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,assert decision.owner_preference_score == pytest.approx(
tests/test_tracking_h1_r2.py,274,22,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,features = build_owner_preference_features(
tests/test_tracking_h1_r2.py,295,17,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"score = owner_preference_score(hidden, visible)"
tests/test_tracking_h1_r2.py,309,11,h1_r2_hidden_owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,apply_h1_r2_hidden_owner_preference(
tests/test_tracking_h1_r2.py,309,24,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,apply_h1_r2_hidden_owner_preference(
tests/test_tracking_h1_r2.py,324,11,h1_r2_hidden_owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,apply_h1_r2_hidden_owner_preference(
tests/test_tracking_h1_r2.py,324,24,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,apply_h1_r2_hidden_owner_preference(
tests/test_tracking_h1_r2.py,343,21,h1_r2_owner_preference_applied,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert summary[""h1_r2_owner_preference_applied""] == 1"
tests/test_tracking_h1_r2.py,343,27,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert summary[""h1_r2_owner_preference_applied""] == 1"
tests/test_tracking_h1_r2.py,371,24,h1_r2_hidden_owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"rows, cols = apply_h1_r2_hidden_owner_preference("
tests/test_tracking_h1_r2.py,371,37,owner_preference,RETIRED_PROFILE_EXCLUSIVE_TEST,"rows, cols = apply_h1_r2_hidden_owner_preference("
tests/test_tracking_h1_r2.py,392,32,realtime,RETIRED_PROFILE_EXCLUSIVE_TEST,"cfg = TrackingConfig(mode=""realtime"", **REALTIME_FAST_H1_R2_CONFIG)"
tests/test_tracking_h1_r2.py,432,31,h1_r2_owner_preference_applied,RETIRED_PROFILE_EXCLUSIVE_TEST,"assert runtime.telemetry[""h1_r2_owner_preference_applied""] == 1"
